[28-04-21 03:34] [INFO] - Start with ms_apr with train
[28-04-21 03:34] [INFO] - Using dataset from E:\zy_\SLAM\MS-Transformer\datasets\7Scenes
[28-04-21 03:34] [INFO] - Using label file from GTPose/7Scenes_train_val/all_7scenes_train.csv
[28-04-21 03:34] [INFO] - Running with configuration : 
	 batch_size: 8
	 equalize_scenes: False
	 num_scenes: 7
	 learnable: True
	 backbone_out_dim: 1280
	 backbone_next_out: 1024
	 s_x: 0.0
	 s_q: -3.0
	 lr: 0.0001
	 norm: 2
	 weight_decay: 0.0001
	 eps: 1e-10
	 lr_scheduler_gamma: 0.1
	 lr_scheduler_step_size: 10
	 n_epochs: 30
	 dropout: 0.1
	 n_freq_print: 5
	 n_freq_checkpoint: 10
	 n_workers: 4
	 device_id: cuda:0
[28-04-21 03:36] [INFO] - [Batch-781/Epoch-1] running camera pose loss: 0.532, camera pose error: 0.73[m], 33.40[deg]
[28-04-21 03:36] [INFO] - [Batch-786/Epoch-1] running camera pose loss: 0.529, camera pose error: 0.65[m], 14.57[deg]
[28-04-21 03:36] [INFO] - [Batch-791/Epoch-1] running camera pose loss: 0.527, camera pose error: 0.80[m], 16.70[deg]
[28-04-21 03:36] [INFO] - [Batch-796/Epoch-1] running camera pose loss: 0.526, camera pose error: 0.67[m], 30.25[deg]
[28-04-21 03:36] [INFO] - [Batch-801/Epoch-1] running camera pose loss: 0.524, camera pose error: 0.88[m], 28.31[deg]
[28-04-21 03:36] [INFO] - [Batch-806/Epoch-1] running camera pose loss: 0.523, camera pose error: 0.82[m], 15.21[deg]
[28-04-21 03:36] [INFO] - [Batch-811/Epoch-1] running camera pose loss: 0.521, camera pose error: 0.62[m], 21.63[deg]
[28-04-21 03:36] [INFO] - [Batch-816/Epoch-1] running camera pose loss: 0.519, camera pose error: 0.95[m], 23.90[deg]
[28-04-21 03:36] [INFO] - [Batch-821/Epoch-1] running camera pose loss: 0.517, camera pose error: 0.98[m], 24.41[deg]
[28-04-21 03:36] [INFO] - [Batch-826/Epoch-1] running camera pose loss: 0.514, camera pose error: 0.67[m], 15.42[deg]
[28-04-21 03:36] [INFO] - [Batch-831/Epoch-1] running camera pose loss: 0.512, camera pose error: 0.67[m], 18.07[deg]
[28-04-21 03:36] [INFO] - [Batch-836/Epoch-1] running camera pose loss: 0.511, camera pose error: 0.68[m], 25.09[deg]
[28-04-21 03:36] [INFO] - [Batch-841/Epoch-1] running camera pose loss: 0.509, camera pose error: 0.67[m], 15.00[deg]
[28-04-21 03:36] [INFO] - [Batch-846/Epoch-1] running camera pose loss: 0.508, camera pose error: 0.65[m], 22.52[deg]
[28-04-21 03:36] [INFO] - [Batch-851/Epoch-1] running camera pose loss: 0.506, camera pose error: 0.83[m], 16.81[deg]
[28-04-21 03:36] [INFO] - [Batch-856/Epoch-1] running camera pose loss: 0.504, camera pose error: 0.82[m], 16.63[deg]
[28-04-21 03:36] [INFO] - [Batch-861/Epoch-1] running camera pose loss: 0.502, camera pose error: 0.76[m], 24.44[deg]
[28-04-21 03:36] [INFO] - [Batch-866/Epoch-1] running camera pose loss: 0.501, camera pose error: 0.69[m], 12.85[deg]
[28-04-21 03:36] [INFO] - [Batch-871/Epoch-1] running camera pose loss: 0.499, camera pose error: 0.72[m], 15.45[deg]
[28-04-21 03:36] [INFO] - [Batch-876/Epoch-1] running camera pose loss: 0.496, camera pose error: 0.81[m], 16.15[deg]
[28-04-21 03:36] [INFO] - [Batch-881/Epoch-1] running camera pose loss: 0.495, camera pose error: 0.65[m], 12.46[deg]
[28-04-21 03:36] [INFO] - [Batch-886/Epoch-1] running camera pose loss: 0.493, camera pose error: 0.69[m], 16.21[deg]
[28-04-21 03:36] [INFO] - [Batch-891/Epoch-1] running camera pose loss: 0.490, camera pose error: 0.49[m], 13.49[deg]
[28-04-21 03:36] [INFO] - [Batch-896/Epoch-1] running camera pose loss: 0.489, camera pose error: 0.67[m], 20.16[deg]
[28-04-21 03:36] [INFO] - [Batch-901/Epoch-1] running camera pose loss: 0.487, camera pose error: 0.47[m], 13.82[deg]
